>AM850922.2.gene1.p01|FEATURES|OKP-B|beta-lactam|OKP-B
>gi:980964581:ref:WP_059384900.1:|FEATURES|TolC|multidrug|TolC
>gi:505289665:ref:WP_015476767.1:|FEATURES|mexE|multidrug|mexE
>gi:693029841:ref:WP_032205568.1:|FEATURES|arnA|polymyxin|arnA
>gi:693042972:ref:WP_032214096.1:|FEATURES|mdtK|multidrug|mdtK
>AY750910.1.gene1.p01|FEATURES|OXA-68|beta-lactam|OXA
>gi:488306124:ref:WP_002376519.1:|FEATURES|lsa|MLS|lsa
>YP_695835|FEATURES|bacA|bacitracin|bacA
>gi:445947045:ref:WP_000024900.1:|FEATURES|mdtF|multidrug|mdtF
>gi:959866866:ref:WP_058145576.1:|FEATURES|class_C|beta-lactam|class_C
>gi:493738074:ref:WP_006687252.1:|FEATURES|mdtF|multidrug|mdtF
>gi:445996709:ref:WP_000074564.1:|FEATURES|bcrA|bacitracin|bcrA
>YP_001422387|FEATURES|bacA|bacitracin|bacA
>gi:333366033:gb:EGK48047.1:|FEATURES|tetR|tetracycline|tetR
>gi:896201400:ref:WP_049208135.1:|FEATURES|class_C|beta-lactam|class_C
>gi:1002400236:ref:WP_061382993.1:|FEATURES|mdtH|multidrug|mdtH
>gi:445996322:ref:WP_000074177.1:|FEATURES|mdtG|multidrug|mdtG
>gi:754987988:ref:WP_042343210.1:|FEATURES|mdtB|multidrug|mdtB
>gi:579820845:gb:EUY61455.1:|FEATURES|fosB|fosfomycin|fosB
>AJ884726.1.gene1.p01|FEATURES|aadA|aminoglycoside|aadA
>gi:503891942:ref:WP_014125936.1:|FEATURES|ermC|MLS|ermC
>gi:922005051:ref:WP_053292425.1:|FEATURES|class_C|beta-lactam|class_C
>gi:686169996:ref:WP_031795084.1:|FEATURES|chloramphenicol_exporter|phenicol|chloramphenicol_exporter
>FN813245.1.gene2.p01|FEATURES|class_A|beta-lactam|class_A
>gi:1031667787:gb:ANG29746.1:|FEATURES|TEM-1|beta-lactam|TEM
>gi:817656833:ref:WP_046622746.1:|FEATURES|macA|MLS|macA
>ZP_02659083|FEATURES|penA|beta-lactam|penA
>gi:1031651921:gb:ANG22655.1:|FEATURES|TEM-1|beta-lactam|TEM
>gi:401627486:gb:EJS45355.1:|FEATURES|vanS|glycopeptide|vanS
>gi:759459593:ref:WP_043180924.1:|FEATURES|mexE|multidrug|mexE
>gi:754362349:ref:WP_041863491.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase
>EF581888.1.gene1.p01|FEATURES|CTX-M-14|beta-lactam|CTX-M
>gi:585350765:ref:WP_024232378.1:|FEATURES|macA|MLS|macA
>gi:498003897:ref:WP_010318053.1:|FEATURES|TolC|multidrug|TolC
>AB104852.1.gene3.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I
>gi:896572065:ref:WP_049467111.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase
>AAP46585|FEATURES|penA|beta-lactam|penA
>gi:702654850:ref:WP_033232517.1:|FEATURES|rifampin_monooxygenase|rifamycin|rifampin_monooxygenase
>gi:446533244:ref:WP_000610590.1:|FEATURES|mdtP|multidrug|mdtP
>gi:1028106632:ref:WP_063861556.1:|FEATURES|mdtH|multidrug|mdtH
>AAP46597|FEATURES|penA|beta-lactam|penA
>gi:899812464:emb:CQH53126.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein
>HQ425495.1.gene1.p01|FEATURES|OXA-197|beta-lactam|OXA
>FJ460181.2.gene3.p01|FEATURES|aadA|aminoglycoside|aadA
>gi:556487375:ref:WP_023335108.1:|FEATURES|macB|MLS|macB
>ZP_03042915|FEATURES|mdtF|multidrug|mdtF
>AF534183.gene.p01|FEATURES|tetA|tetracycline|tetA
>gi:714488086:gb:KGV26455.1:|FEATURES|oprM|multidrug|oprM
>ABB80130|FEATURES|bcrC|bacitracin|bcrC
>ABX72042|FEATURES|qnrB|fluoroquinolone|qnrB
>gi:489205684:ref:WP_003114726.1:|FEATURES|mexH|multidrug|mexH
>gi:567973331:ref:WP_024044846.1:|FEATURES|mdtM|multidrug|mdtM
>AJ746225.1.gene1.p01|FEATURES|TEM-129|beta-lactam|TEM
>gi:488969525:ref:WP_002880478.1:|FEATURES|cmeB|multidrug|cmeB
>gi:585361940:ref:WP_024243532.1:|FEATURES|arnA|polymyxin|arnA
>gi:488155873:ref:WP_002227081.1:|FEATURES|mtrR|multidrug|mtrR
>gi:488327681:ref:WP_002397066.1:|FEATURES|lsa|MLS|lsa
>P27422|FEATURES|dfrA7|diaminopyrimidine|dfrA7
>gi:556475490:ref:WP_023327095.1:|FEATURES|mdtG|multidrug|mdtG
>Q9I2E5|FEATURES|bacA|bacitracin|bacA
>gi:727765990:ref:WP_033870390.1:|FEATURES|class_C|beta-lactam|class_C
>gi:730562020:ref:WP_034048441.1:|FEATURES|mexH|multidrug|mexH
>gi:1031636580:gb:ANG15290.1:|FEATURES|TEM-1|beta-lactam|TEM
>gi:446339666:ref:WP_000417521.1:|FEATURES|mefA|MLS|mefA
>Q8XB84|FEATURES|mdtM|multidrug|mdtM
>gi:486434036:ref:WP_001617235.1:|FEATURES|emrB|multidrug|emrB
>gi:685983084:ref:WP_031690280.1:|FEATURES|oprN|multidrug|oprN
>YP_002850162|FEATURES|bicyclomycin-multidrug_efflux_protein_bcr|multidrug|bicyclomycin-multidrug_efflux_protein_bcr
>gi:487134924:ref:WP_001626951.1:|FEATURES|mdtE|multidrug|mdtE
>HQ111474.1.gene3.p01|FEATURES|OXA-183|beta-lactam|OXA
>HE616889.1.gene2.p01|FEATURES|OXA-10|beta-lactam|OXA
>gi:948040364:ref:WP_056699531.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter
>gi:500465078:gb:EOP76697.1:|FEATURES|bcrA|bacitracin|bcrA
>gi:780027477:ref:WP_045442423.1:|FEATURES|mdtK|multidrug|mdtK
>gi:851957997:ref:WP_048231701.1:|FEATURES|mdtN|multidrug|mdtN
>gi:1030030526:gb:ANF35167.1:|FEATURES|lmrB|MLS|lmrB
>gi:507086291:ref:WP_016157032.1:|FEATURES|arnA|polymyxin|arnA
>gi:545259502:ref:WP_021554223.1:|FEATURES|mdtN|multidrug|mdtN
>gi:835330222:ref:WP_047457828.1:|FEATURES|macA|MLS|macA
>X82455.1.gene1.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase
>gi:545295454:ref:WP_021575742.1:|FEATURES|arnA|polymyxin|arnA
>Q99WP2|FEATURES|mepA|multidrug|mepA
>ABM94007|FEATURES|bacA|bacitracin|bacA
>gi:896427044:ref:WP_049361039.1:|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I
>gi:987887954:ref:WP_060953374.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter
>gi:693007049:ref:WP_032191347.1:|FEATURES|TolC|multidrug|TolC
>gi:545286519:ref:WP_021569573.1:|FEATURES|emrA|multidrug|emrA
>AM176549.2.gene1.p01|FEATURES|SHV|beta-lactam|SHV
>CAA63519|FEATURES|streptomycin_resistance_protein|aminoglycoside|streptomycin_resistance_protein
>gi:730278551:ref:WP_033968362.1:|FEATURES|mexH|multidrug|mexH
>gi:1031791968:ref:WP_064133322.1:|FEATURES|fmtC|beta-lactam|fmtC
>gi:488955558:ref:WP_002866633.1:|FEATURES|cmeA|multidrug|cmeA
>gi:691041848:ref:WP_031992413.1:|FEATURES|mexE|multidrug|mexE
>gi:488381597:ref:WP_002450982.1:|FEATURES|marR|multidrug|marR
>gi:947982677:ref:WP_056642336.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter
>Q6HJT7|FEATURES|fosB|fosfomycin|fosB
>gi:491218051:ref:WP_005076373.1:|FEATURES|tetR|tetracycline|tetR
>gi:513039047:ref:WP_016506940.1:|FEATURES|macA|MLS|macA
>gi:489283474:ref:WP_003191086.1:|FEATURES|mexF|multidrug|mexF
>gi:1035887823:ref:WP_064658513.1:|FEATURES|mecI|beta-lactam|mecI
>gi:979830739:ref:WP_059342912.1:|FEATURES|macB|MLS|macB
>gi:554007798:ref:WP_023157349.1:|FEATURES|mdtM|multidrug|mdtM
>AJ295344.1.gene1.p01|FEATURES|class_C|beta-lactam|class_C
>CP000675.2.gene1502.p01|FEATURES|mdfA|multidrug|mdfA
>gi:927333323:ref:WP_053816671.1:|FEATURES|class_C|beta-lactam|class_C
>gi:578277989:gb:EUM37844.1:|FEATURES|tetC|tetracycline|tetC
>gi:503722573:ref:WP_013956649.1:|FEATURES|mexB|multidrug|mexB
>1616230A|FEATURES|class_A|beta-lactam|class_A
>AY007784.1.gene3.p01|FEATURES|OXA-37|beta-lactam|OXA
>gi:852044737:ref:WP_048269009.1:|FEATURES|mdtG|multidrug|mdtG
>gi:498490821:ref:WP_010791662.1:|FEATURES|mdtM|multidrug|mdtM
>Y10281.1.gene1.p01|FEATURES|TEM-49|beta-lactam|TEM
>gi:490320210:ref:WP_004209695.1:|FEATURES|macB|MLS|macB
>gi:851940702:ref:WP_048227152.1:|FEATURES|mdtM|multidrug|mdtM
>gi:485947286:ref:WP_001495038.1:|FEATURES|macA|MLS|macA
>gi:970306520:ref:WP_058676589.1:|FEATURES|TolC|multidrug|TolC
>AF509241.1.gene1.p01|FEATURES|OXA-24|beta-lactam|OXA
>DQ449578.gene.p01|FEATURES|qnrS|fluoroquinolone|qnrS
>AJ635401.2.gene1.p01|FEATURES|OKP-A|beta-lactam|OKP-A
>CAO91621|FEATURES|PBP-2X|beta-lactam|PBP-2X
>AF031328.1.gene1.p1|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I
>gi:691032134:ref:WP_031987319.1:|FEATURES|tetR|tetracycline|tetR
>YP_792720|FEATURES|mexW|multidrug|mexW
>gi:823300570:ref:WP_047055773.1:|FEATURES|TolC|multidrug|TolC
>gi:486424500:ref:WP_001614292.1:|FEATURES|macB|MLS|macB
>ZP_02903696|FEATURES|macB|MLS|macB
>gi:691032885:ref:WP_031987899.1:|FEATURES|sul2|sulfonamide|sul2
>YP_454364|FEATURES|acrB|multidrug|acrB
>gi:759372331:ref:WP_043100492.1:|FEATURES|mexH|multidrug|mexH
>gi:494774722:ref:WP_007510130.1:|FEATURES|vanX|glycopeptide|vanX
>CP004022.1.gene1672.p01|FEATURES|mdtA|multidrug|mdtA
>gi:553802404:ref:WP_023132689.1:|FEATURES|mexE|multidrug|mexE
>gi:444775802:gb:ELW99858.1:|FEATURES|mdtK|multidrug|mdtK
>gi:1005605699:ref:WP_061689740.1:|FEATURES|class_A|beta-lactam|class_A
>gi:498171298:ref:WP_010485454.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase
>gi:300455078:gb:EFK18571.1:|FEATURES|mdtE|multidrug|mdtE
>YP_002092118|FEATURES|bacA|bacitracin|bacA
>gi:1027683617:ref:WP_063622443.1:|FEATURES|TolC|multidrug|TolC
>gi:284066974:gb:ADB77769.1:|FEATURES|adeC|multidrug|adeC
>gi:835808695:ref:WP_047664641.1:|FEATURES|mdtH|multidrug|mdtH
>gi:696411918:ref:WP_032982657.1:|FEATURES|macB|MLS|macB
>gi:496081332:ref:WP_008805839.1:|FEATURES|macB|MLS|macB
>gi:924455634:ref:WP_053495159.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase
>HG423149.1.gene1.p01|FEATURES|CTX-M-103|beta-lactam|CTX-M
>AF140221.1.gene1.p1|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I
>gi:488166533:ref:WP_002237741.1:|FEATURES|macA|MLS|macA
>gi:489246603:ref:WP_003154767.1:|FEATURES|ykkC|multidrug|ykkC
>gi:730722906:ref:WP_034081664.1:|FEATURES|class_C|beta-lactam|class_C
>gi:915984930:ref:WP_050946607.1:|FEATURES|floR|phenicol|floR
>gi:686196490:ref:WP_031807261.1:|FEATURES|msrA|MLS|msrA
>gi:985522335:ref:WP_060811964.1:|FEATURES|vanX|glycopeptide|vanX
>gi:951351507:ref:WP_057729122.1:|FEATURES|macB|MLS|macB
>gi:693073981:ref:WP_032237268.1:|FEATURES|mdtB|multidrug|mdtB
>gi:1033206624:gb:ANH56010.1:|FEATURES|tetA|tetracycline|tetA
>gi:488247627:ref:WP_002318835.1:|FEATURES|msrC|MLS|msrC
>CP001918.1.gene1257.p01|FEATURES|acrB|multidrug|acrB
>CAR60299|FEATURES|acrA|multidrug|acrA
>gi:949707509:ref:WP_057058761.1:|FEATURES|TolC|multidrug|TolC
>gi:685985750:ref:WP_031692208.1:|FEATURES|mexA|multidrug|mexA
>gi:823287018:ref:WP_047043046.1:|FEATURES|TolC|multidrug|TolC
>gi:898214167:emb:CPR44997.1:|FEATURES|macA|MLS|macA
>CP001138.1.gene376.p01|FEATURES|oprM|multidrug|oprM
>gi:695840638:ref:WP_032753940.1:|FEATURES|macB|MLS|macB
>AJ459418.gene.p01|FEATURES|sul3|sulfonamide|sul3
>YP_002401190|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA
>gi:445947019:ref:WP_000024874.1:|FEATURES|mdtF|multidrug|mdtF
>M58515.1.gene2.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase
>gi:983506405:ref:WP_060659254.1:|FEATURES|TolC|multidrug|TolC
>AJ871866.1.gene1.p01|FEATURES|OXY-2|beta-lactam|OXY
>gi:630373415:gb:AHY97755.1:|FEATURES|mdtH|multidrug|mdtH
>YP_274481|FEATURES|mexF|multidrug|mexF
>ZP_02405550|FEATURES|bpeF|multidrug|bpeF
>CAC17149|FEATURES|class_C|beta-lactam|class_C
>ACA35067|FEATURES|aph(3')-I|aminoglycoside|aph(3')-I
>AF336098.1.gene1.p01|FEATURES|omp36|multidrug|omp36
>gi:447201648:ref:WP_001278904.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase
>gi:365748854:gb:AEW73081.1:|FEATURES|mdtG|multidrug|mdtG
>gi:488172572:ref:WP_002243780.1:|FEATURES|mtrE|multidrug|mtrE
>gi:763182672:ref:WP_044061609.1:|FEATURES|macB|MLS|macB
>gi:959855197:ref:WP_058138287.1:|FEATURES|tetR|tetracycline|tetR
>gi:555222481:ref:WP_023215070.1:|FEATURES|macB|MLS|macB
>gi:922244728:emb:CTY94634.1:|FEATURES|mdtA|multidrug|mdtA
>gi:686437557:ref:WP_031923002.1:|FEATURES|norA|multidrug|norA
>gi:445983950:ref:WP_000061805.1:|FEATURES|lsa|MLS|lsa
>gi:485656255:ref:WP_001300410.1:|FEATURES|emrA|multidrug|emrA
>gi:851962897:ref:WP_048233629.1:|FEATURES|class_C|beta-lactam|class_C
>gi:691135181:ref:WP_032049540.1:|FEATURES|mexE|multidrug|mexE
>NC_010558.1.6275958.p01|FEATURES|rmtB|aminoglycoside|rmtB
>AY528425.1.gene1.p1|FEATURES|TEM-133|beta-lactam|TEM
>gi:1031653780:gb:ANG23442.1:|FEATURES|TEM-1|beta-lactam|TEM
>gi:585360557:ref:WP_024242152.1:|FEATURES|TolC|multidrug|TolC
>gi:446783041:ref:WP_000860297.1:|FEATURES|arnA|polymyxin|arnA
>gi:510923351:ref:WP_016244136.1:|FEATURES|mdtN|multidrug|mdtN
>AAY43207|FEATURES|GES-9|beta-lactam|GES
>gi:860352924:ref:WP_048394111.1:|FEATURES|fosB|fosfomycin|fosB
>A1AHP3|FEATURES|mdtL|multidrug|mdtL
>P22390|FEATURES|class_A|beta-lactam|class_A
>gi:545248523:ref:WP_021546864.1:|FEATURES|mdtH|multidrug|mdtH
>gi:487974404:ref:WP_002047279.1:|FEATURES|tetR|tetracycline|tetR
>gi:1031636934:gb:ANG15465.1:|FEATURES|TEM-1|beta-lactam|TEM
>gi:730668970:ref:WP_034067203.1:|FEATURES|mexH|multidrug|mexH
>gi:857586086:emb:CRL63207.1:|FEATURES|mdtB|multidrug|mdtB
>YP_001747848|FEATURES|acrB|multidrug|acrB
>gi:1046758755:gb:OCK71359.1:|FEATURES|TolC|multidrug|TolC
>gi:912462288:ref:WP_050164976.1:|FEATURES|macA|MLS|macA
>gi:919791854:ref:WP_052896466.1:|FEATURES|macB|MLS|macB
>gi:949718947:ref:WP_057063453.1:|FEATURES|macB|MLS|macB
>gi:447097715:ref:WP_001174971.1:|FEATURES|mdtK|multidrug|mdtK
>gi:1005557615:ref:WP_061654778.1:|FEATURES|fosB|fosfomycin|fosB
>gi:504388417:ref:WP_014575519.1:|FEATURES|mtrE|multidrug|mtrE
>ZP_04233366|FEATURES|fosB|fosfomycin|fosB
>AM051142.1.gene1.p01|FEATURES|OKP-A|beta-lactam|OKP-A
>gi:693170426:ref:WP_032302787.1:|FEATURES|macB|MLS|macB
>gi:1028100289:ref:WP_063856424.1:|FEATURES|tetW|tetracycline|tetW
>gi:601381951:gb:EYS31407.1:|FEATURES|TolC|multidrug|TolC
>AY847144.1.gene1.p01|FEATURES|CTX-M|beta-lactam|CTX-M
>AF242872.1.gene2.p01|FEATURES|ermB|MLS|ermB
>ZP_02865688|FEATURES|bacA|bacitracin|bacA
>gi:779903737:ref:WP_045374057.1:|FEATURES|macA|MLS|macA
>gi:692125167:ref:WP_032081234.1:|FEATURES|TolC|multidrug|TolC
>gi:690976387:ref:WP_031950771.1:|FEATURES|aac(3)-I|aminoglycoside|aac(3)-I
>NC_006663.1.orf0.gene.p01|FEATURES|aadE|aminoglycoside|aadE
>gi:992325427:ref:WP_061046908.1:|FEATURES|fosB|fosfomycin|fosB
>gi:485905089:ref:WP_001489266.1:|FEATURES|mdtM|multidrug|mdtM
>gi:1004697755:gb:AMP47989.1:|FEATURES|tetA|tetracycline|tetA
>gi:489247580:ref:WP_003155734.1:|FEATURES|aac(3)-I|aminoglycoside|aac(3)-I
>gi:545284881:ref:WP_021567999.1:|FEATURES|acrB|multidrug|acrB
>gi:555286087:ref:WP_023260800.1:|FEATURES|macA|MLS|macA
>B1YIX1|FEATURES|bacA|bacitracin|bacA
>gi:1031647735:gb:ANG20792.1:|FEATURES|TEM-1|beta-lactam|TEM
>gi:1022684348:ref:WP_063439524.1:|FEATURES|TolC|multidrug|TolC
>Q57TH0|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA
>gi:920618831:ref:WP_053026213.1:|FEATURES|marR|multidrug|marR
>gi:516438580:ref:WP_017827492.1:|FEATURES|mdtC|multidrug|mdtC
>CP000647.1.gene956.p01|FEATURES|ompF|multidrug|ompF
>gi:499671187:ref:WP_011351921.1:|FEATURES|mexX|multidrug|mexX
>gi:446834429:ref:WP_000911685.1:|FEATURES|fosB|fosfomycin|fosB
>gi:487690175:ref:WP_001774407.1:|FEATURES|mdtG|multidrug|mdtG
>ZP_04079630|FEATURES|class_A|beta-lactam|class_A
>gi:696368298:ref:WP_032943310.1:|FEATURES|mdtK|multidrug|mdtK
>gi:446533239:ref:WP_000610585.1:|FEATURES|mdtP|multidrug|mdtP
>gi:909621141:ref:WP_049876753.1:|FEATURES|fosB|fosfomycin|fosB
>gi:798946107:ref:WP_045909979.1:|FEATURES|TolC|multidrug|TolC
>gi:663079031:gb:AIE79198.1:|FEATURES|fosB|fosfomycin|fosB
>gi:446110327:ref:WP_000188182.1:|FEATURES|macB|MLS|macB
>gi:1035157545:ref:WP_064511510.1:|FEATURES|class_C|beta-lactam|class_C
>gi:970281480:ref:WP_058659945.1:|FEATURES|tetA|tetracycline|tetA
>YP_001371127|FEATURES|class_C|beta-lactam|class_C
>gi:537465722:ref:WP_020977229.1:|FEATURES|fmtC|beta-lactam|fmtC
>gi:896351648:ref:WP_049308446.1:|FEATURES|norA|multidrug|norA
>ABS58643|FEATURES|class_C|beta-lactam|class_C
>gi:553756961:ref:WP_023089641.1:|FEATURES|mexD|multidrug|mexD
>gi:1035157546:ref:WP_064511511.1:|FEATURES|class_C|beta-lactam|class_C
>gi:447004723:ref:WP_001081979.1:|FEATURES|mdtE|multidrug|mdtE
>gi:1333751:emb:CAA24909.1:|FEATURES|tetA|tetracycline|tetA
>gi:763407116:ref:WP_044263728.1:|FEATURES|class_A|beta-lactam|class_A
>X53796.1.gene1.p01|FEATURES|catA|phenicol|catA
>JQ733571.1.gene2.p01|FEATURES|CMY-51|beta-lactam|CMX
>gi:488893986:ref:WP_002805122.1:|FEATURES|cmeA|multidrug|cmeA
>AAY62597|FEATURES|tetW|tetracycline|tetW
>gi:694084803:ref:WP_032429632.1:|FEATURES|sdiA|unclassified|sdiA
>gi:1016088264:ref:WP_062932100.1:|FEATURES|macA|MLS|macA
>YP_001726662|FEATURES|mdtM|multidrug|mdtM
>gi:504199699:ref:WP_014386801.1:|FEATURES|floR|phenicol|floR
>CAP45560|FEATURES|CTX-M-16|beta-lactam|CTX-M
>gi:780265645:ref:WP_045544561.1:|FEATURES|macA|MLS|macA
>gi:727220229:ref:WP_033681185.1:|FEATURES|class_A|beta-lactam|class_A
>gi:685888108:ref:WP_031629514.1:|FEATURES|oprN|multidrug|oprN
>gi:764131311:ref:WP_044316681.1:|FEATURES|emrB|multidrug|emrB
>gi:896364761:ref:WP_049314519.1:|FEATURES|norA|multidrug|norA
>FJ534512.1.gene1.p01|FEATURES|OKP-A|beta-lactam|OKP-A
>gi:695733872:ref:WP_032660352.1:|FEATURES|TolC|multidrug|TolC
>gi:491276012:ref:WP_005134118.1:|FEATURES|mdtM|multidrug|mdtM
>AAC22099|FEATURES|PBP-1A|beta-lactam|PBP-1A
>gi:517404984:ref:WP_018577719.1:|FEATURES|TolC|multidrug|TolC
>gi:485756536:ref:WP_001382086.1:|FEATURES|macA|MLS|macA
>gi:488418207:ref:WP_002487592.1:|FEATURES|norA|multidrug|norA
>gi:638867621:ref:WP_024433162.1:|FEATURES|tetR|tetracycline|tetR
>gi:486207170:ref:WP_001553222.1:|FEATURES|arnA|polymyxin|arnA
>gi:915657963:ref:WP_050867788.1:|FEATURES|macB|MLS|macB
>gi:779827732:ref:WP_045339794.1:|FEATURES|macB|MLS|macB
>CAC35726|FEATURES|TolC|multidrug|TolC
>gi:746222057:ref:WP_039271212.1:|FEATURES|macA|MLS|macA
>gi:1031642953:gb:ANG18433.1:|FEATURES|TEM-1|beta-lactam|TEM
>AJ809407.1.gene1.p01|FEATURES|aadA|aminoglycoside|aadA
>gi:1032819534:ref:WP_064325668.1:|FEATURES|mdtH|multidrug|mdtH
>AF516719.1.gene1.p1|FEATURES|TEM-104|beta-lactam|TEM
>gi:447077016:ref:WP_001154272.1:|FEATURES|sdiA|unclassified|sdiA
>gi:1028095738:ref:WP_063852626.1:|FEATURES|mecA|beta-lactam|mecA
>gi:1031805109:ref:WP_064139257.1:|FEATURES|fmtC|beta-lactam|fmtC
>gi:1001733183:ref:WP_061284391.1:|FEATURES|TolC|multidrug|TolC
>AJ703795.1.gene1.p01|FEATURES|FOX-7|beta-lactam|FOX
>AF231986.2.gene2.p01|FEATURES|floR|phenicol|floR
>gi:653702776:ref:WP_027662663.1:|FEATURES|mdtL|multidrug|mdtL
>JF268688.1.gene5.p01|FEATURES|OXA-209|beta-lactam|OXA
>gi:696374396:ref:WP_032948983.1:|FEATURES|mdtG|multidrug|mdtG
>YP_672169|FEATURES|mdtO|multidrug|mdtO
>gi:510922824:ref:WP_016243617.1:|FEATURES|sdiA|unclassified|sdiA
>gi:505178805:ref:WP_015365907.1:|FEATURES|sdiA|unclassified|sdiA
>gi:923015757:ref:WP_053409934.1:|FEATURES|tetA|tetracycline|tetA
>gi:1031681349:gb:ANG36497.1:|FEATURES|TEM-1|beta-lactam|TEM
>gi:950501673:ref:WP_057390342.1:|FEATURES|mexH|multidrug|mexH
>KJ135345.1.gene1.p01|FEATURES|OXA-382|beta-lactam|OXA
>FR748153.1.gene2.p01|FEATURES|VIM-26|beta-lactam|VIM
>gi:447113812:ref:WP_001191068.1:|FEATURES|DNA-binding_transcriptional_regulator_gadX|unclassified|DNA-binding_transcriptional_regulator_gadX
>gi:505315208:ref:WP_015502310.1:|FEATURES|mexH|multidrug|mexH
>gi:565834556:ref:WP_023918145.1:|FEATURES|mefA|MLS|mefA
>gi:503837792:ref:WP_014071786.1:|FEATURES|TolC|multidrug|TolC
>gi:505913051:ref:WP_015714371.1:|FEATURES|aadK|aminoglycoside|aadK
>AY536519.1.gene1.p01|FEATURES|VEB-3|beta-lactam|VEB-3
>gi:823281237:ref:WP_047037467.1:|FEATURES|macB|MLS|macB
>gi:1031874524:ref:WP_064189330.1:|FEATURES|macA|MLS|macA
>gi:499290101:ref:WP_010981367.1:|FEATURES|sul2|sulfonamide|sul2
>gi:555228127:ref:WP_023215954.1:|FEATURES|mdtL|multidrug|mdtL
>gi:697351584:pdb:4U8Y:A|FEATURES|acrB|multidrug|acrB
>gi:254621970:gb:ACT76127.1:|FEATURES|tetO|tetracycline|tetO
>ZP_04228022|FEATURES|class_A|beta-lactam|class_A
>EU408347.1.gene6.p01|FEATURES|EmrB-QacA_family_major_facilitator_transporter|multidrug|EmrB-QacA_family_major_facilitator_transporter
>NC_002516.2.880362.p01|FEATURES|tetR|tetracycline|tetR
>gi:487279446:gb:EOL95970.1:|FEATURES|vanS|glycopeptide|vanS
>gi:489229602:ref:WP_003137949.1:|FEATURES|tetR|tetracycline|tetR
>gi:902795376:ref:WP_049664555.1:|FEATURES|lsa|MLS|lsa
>gi:647318514:ref:WP_025755838.1:|FEATURES|mdtH|multidrug|mdtH
>gi:754837306:ref:WP_042199190.1:|FEATURES|mdtK|multidrug|mdtK
>gi:890454542:ref:WP_048887938.1:|FEATURES|TolC|multidrug|TolC
>gi:723587543:ref:WP_033566957.1:|FEATURES|sdiA|unclassified|sdiA
>gi:447055250:ref:WP_001132506.1:|FEATURES|acrB|multidrug|acrB
>gi:485857240:ref:WP_001458003.1:|FEATURES|mdtK|multidrug|mdtK
>BAH64410|FEATURES|bicyclomycin-multidrug_efflux_protein_bcr|multidrug|bicyclomycin-multidrug_efflux_protein_bcr
>YP_002808057|FEATURES|emrD|multidrug|emrD
>gi:554681699:ref:WP_023181657.1:|FEATURES|emrB|multidrug|emrB
>gi:928834153:ref:WP_053890475.1:|FEATURES|mdtH|multidrug|mdtH
>gi:1020086019:ref:WP_063222774.1:|FEATURES|fosB|fosfomycin|fosB
>YP_002409908|FEATURES|mdtF|multidrug|mdtF
>FJ785626.1.gene1.p01|FEATURES|OXY-2|beta-lactam|OXY
>gi:487613367:ref:WP_001735415.1:|FEATURES|mdtC|multidrug|mdtC
>gi:501051234:ref:WP_012102863.1:|FEATURES|mefA|MLS|mefA
>gi:486170320:ref:WP_001533563.1:|FEATURES|TolC|multidrug|TolC
>gi:695728509:ref:WP_032655098.1:|FEATURES|fosA|fosfomycin|fosA
>gi:686332862:ref:WP_031880652.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter
>gi:724792315:gb:KHD85090.1:|FEATURES|vanZ|glycopeptide|vanZ
>AB176534.1.gene1.p01|FEATURES|CTX-M-35|beta-lactam|CTX-M
>gi:727811908:ref:WP_033895559.1:|FEATURES|oprN|multidrug|oprN
>gi:657899226:ref:WP_029602281.1:|FEATURES|macB|MLS|macB
>KC895984.1.gene2.p01|FEATURES|ant(9)-I|aminoglycoside|ant(9)-I
>BAG17078|FEATURES|aph(3')-I|aminoglycoside|aph(3')-I
>gi:512472375:ref:WP_016424444.1:|FEATURES|marR|multidrug|marR
>gi:490056062:ref:WP_003958356.1:|FEATURES|mdtE|multidrug|mdtE
>gi:695702775:ref:WP_032639622.1:|FEATURES|mdtH|multidrug|mdtH
